"id","policy_group_id","name","descr","policy_file_id","policy_type","version","policy_schema","valid_from_date","valid_to_date","is_active","cr_by","cr_dtimes","upd_by","upd_dtimes","is_deleted","del_dtimes"
"96013","41693",mosip auth policy2 1710727314278,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-18 02:02:44.467,2224-03-18 02:02:44.467,true,esignet-111997,2024-03-18 02:02:44.467,esignet-111997,2024-03-18 02:02:44.596,false,
"86338","11212",mosip auth policy 1710900134980,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-20 02:02:34.750,2224-03-20 02:02:34.750,true,auth-111997,2024-03-20 02:02:34.750,auth-111997,2024-03-20 02:02:34.927,false,
"64067","11212",mosip auth policy for update 1710900134980,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-20 02:02:35.554,2224-03-20 02:02:35.554,true,auth-111997,2024-03-20 02:02:35.554,auth-111997,2024-03-20 02:02:35.712,false,
"33562","67772",mosip auth policy for update 1710554503664,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-16 02:02:04.645,2224-03-16 02:02:04.645,true,auth-111997,2024-03-16 02:02:04.645,auth-111997,2024-03-16 02:02:04.779,false,
"22063","58168",mosip auth policy2 1710468113322,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-15 02:02:46.252,2224-03-15 02:02:46.252,true,esignet-111997,2024-03-15 02:02:46.252,esignet-111997,2024-03-15 02:02:46.363,false,
"25774","68586",mosip auth policy 1710554505289,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-16 02:02:10.861,2224-03-16 02:02:10.861,true,esignet-111997,2024-03-16 02:02:10.861,esignet-111997,2024-03-16 02:02:10.995,false,
"66885","87075",mosip auth policy2 1710554503664,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-16 02:02:26.053,2224-03-16 02:02:26.053,true,auth-111997,2024-03-16 02:02:26.053,auth-111997,2024-03-16 02:02:26.180,false,
"92479","377",mosip auth policy 1710813702609,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-19 02:02:13.070,2224-03-19 02:02:13.070,true,esignet-111997,2024-03-19 02:02:13.070,esignet-111997,2024-03-19 02:02:13.293,false,
"79264","69341",mosip auth policy2 1710554505289,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-16 02:02:29.746,2224-03-16 02:02:29.746,true,esignet-111997,2024-03-16 02:02:29.746,esignet-111997,2024-03-16 02:02:29.866,false,
"35156","88270",mosip auth policy 1710640902468,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-17 02:02:07.873,2224-03-17 02:02:07.873,true,esignet-111997,2024-03-17 02:02:07.873,esignet-111997,2024-03-17 02:02:08.039,false,
"41734","76849",mosip auth policy 1710813722543,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-19 02:02:28.987,2224-03-19 02:02:28.987,true,auth-111997,2024-03-19 02:02:28.987,auth-111997,2024-03-19 02:02:29.228,false,
"3961","61795",mosip auth policy for update 1711072922251,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-22 02:02:28.557,2224-03-22 02:02:28.557,true,auth-111997,2024-03-22 02:02:28.557,auth-111997,2024-03-22 02:02:28.682,false,
"79926","80480",mosip auth policy2 1710813722543,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-19 02:02:50.970,2224-03-19 02:02:50.970,true,auth-111997,2024-03-19 02:02:50.970,auth-111997,2024-03-19 02:02:51.142,false,
"28655","34058",mosip auth policy 1710640912692,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-17 02:02:12.966,2224-03-17 02:02:12.966,true,auth-111997,2024-03-17 02:02:12.966,auth-111997,2024-03-17 02:02:13.108,false,
"72625","34058",mosip auth policy for update 1710640912692,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-17 02:02:13.767,2224-03-17 02:02:13.767,true,auth-111997,2024-03-17 02:02:13.767,auth-111997,2024-03-17 02:02:13.902,false,
"17701","45006",mosip auth policy2 1710640902468,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-17 02:02:32.872,2224-03-17 02:02:32.872,true,esignet-111997,2024-03-17 02:02:32.872,esignet-111997,2024-03-17 02:02:33.016,false,
"27705","72420",mosip auth policy2 1710640912692,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-17 02:02:39.353,2224-03-17 02:02:39.353,true,auth-111997,2024-03-17 02:02:39.353,auth-111997,2024-03-17 02:02:39.473,false,
"14418","377",mosip auth policy for update 1710813702609,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-19 02:02:13.976,2224-03-19 02:02:13.976,true,esignet-111997,2024-03-19 02:02:13.975,esignet-111997,2024-03-19 02:02:14.132,false,
"63259","87349",mosip auth policy2 1711072901349,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-22 02:02:31.161,2224-03-22 02:02:31.161,true,esignet-111997,2024-03-22 02:02:31.161,esignet-111997,2024-03-22 02:02:31.307,false,
"64753","76849",mosip auth policy for update 1710813722543,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-19 02:02:29.889,2224-03-19 02:02:29.889,true,auth-111997,2024-03-19 02:02:29.889,auth-111997,2024-03-19 02:02:30.123,false,
"51088","5254",mosip auth policy2 1710813702609,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-19 02:02:32.456,2224-03-19 02:02:32.456,true,esignet-111997,2024-03-19 02:02:32.456,esignet-111997,2024-03-19 02:02:32.620,false,
"55220","42063",mosip auth policy2 1711072922251,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-22 02:02:48.764,2224-03-22 02:02:48.764,true,auth-111997,2024-03-22 02:02:48.763,auth-111997,2024-03-22 02:02:48.915,false,
"89031","69426",mosip auth policy 1710900152641,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-20 02:03:03.456,2224-03-20 02:03:03.456,true,esignet-111997,2024-03-20 02:03:03.456,esignet-111997,2024-03-20 02:03:03.584,false,
"12859","59597",mosip auth policy 1711159328655,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-23 02:02:41.357,2224-03-23 02:02:41.357,true,esignet-111997,2024-03-23 02:02:41.357,esignet-111997,2024-03-23 02:02:41.486,false,
"86687","69426",mosip auth policy for update 1710900152641,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-20 02:03:04.484,2224-03-20 02:03:04.484,true,esignet-111997,2024-03-20 02:03:04.484,esignet-111997,2024-03-20 02:03:04.728,false,
"8017","59597",mosip auth policy for update 1711159328655,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-23 02:02:42.346,2224-03-23 02:02:42.346,true,esignet-111997,2024-03-23 02:02:42.346,esignet-111997,2024-03-23 02:02:42.474,false,
